total_vaccs,ppl_vaccd,ppl_fully_vaccd,daily_vaccs,total_vaccs_per_100,ppl_fully_vaccd_per_100,daily_vaccs_per_million,clusters
1806236,1806236,3041823.96,19378,6.2,11.26,665,0
1811658,1811658,3041823.96,19312,6.22,11.26,663,0
1835263,1835263,3041823.96,21844,6.3,11.26,750,0
1841124,1841124,3041823.96,21841,6.32,11.26,750,0
1850570,1850570,3041823.96,22350,6.35,11.26,767,0
1094522.96,5341596.08,3041823.96,23139,27.29,11.26,794,0
1873377,1873377,3041823.96,17180,6.43,11.26,590,0
1094522.96,5341596.08,3041823.96,10476,27.29,11.26,360,0
1885755,1885755,3041823.96,10585,6.47,11.26,363,0
1900583,1900583,3041823.96,9331,6.52,11.26,320,0
1910209,1910209,3041823.96,9869,6.56,11.26,339,0
1924703,1924703,3041823.96,10590,6.61,11.26,363,0
1938679,1938679,3041823.96,10958,6.65,11.26,376,0
1961992,1961992,3041823.96,12659,6.73,11.26,434,0
1966506,1966506,3041823.96,12420,6.75,11.26,426,0
1978239,1978239,3041823.96,13212,6.79,11.26,453,0
1989248,1989248,3041823.96,12666,6.83,11.26,435,0
1094522.96,5341596.08,3041823.96,12519,27.29,11.26,430,0
2006436,2006436,3041823.96,11676,6.89,11.26,401,0
2019177,2019177,3041823.96,11500,6.93,11.26,395,0
2051440,2051440,3041823.96,12778,7.04,11.26,439,0
2091511,2091511,3041823.96,17858,7.18,11.26,613,0
1094522.96,5341596.08,3041823.96,21928,27.29,11.26,753,0
1094522.96,5341596.08,3041823.96,26101,27.29,11.26,896,0
1094522.96,5341596.08,3041823.96,30619,27.29,11.26,1051,0
1094522.96,5341596.08,3041823.96,35138,27.29,11.26,1206,0
1094522.96,5341596.08,3041823.96,39064,27.29,11.26,1341,0
1094522.96,5341596.08,3041823.96,40201,27.29,11.26,1380,0
1094522.96,5341596.08,3041823.96,40222,27.29,11.26,1380,0
1094522.96,5341596.08,3041823.96,40222,27.29,11.26,1380,0
2453512,2091511,362001,40222,8.42,1.24,1380,0
1094522.96,5341596.08,3041823.96,35594,27.29,11.26,1222,0
1094522.96,5341596.08,3041823.96,30966,27.29,11.26,1063,0
1094522.96,5341596.08,3041823.96,26338,27.29,11.26,904,0
1094522.96,5341596.08,3041823.96,21710,27.29,11.26,745,0
1094522.96,5341596.08,3041823.96,17082,27.29,11.26,586,0
1094522.96,5341596.08,3041823.96,12453,27.29,11.26,427,0
1094522.96,5341596.08,3041823.96,7825,27.29,11.26,269,0
1094522.96,5341596.08,3041823.96,7825,27.29,11.26,269,0
1094522.96,5341596.08,3041823.96,7825,27.29,11.26,269,0
1094522.96,5341596.08,3041823.96,7825,27.29,11.26,269,0
2539590,2113080,426510,7825,8.72,1.46,269,0
1094522.96,5341596.08,3041823.96,10787,27.29,11.26,370,0
2596711,2113080,483631,13750,8.91,1.66,472,0
2627333,2113080,514253,17006,9.02,1.76,584,0
2644648,2113080,531568,18362,9.08,1.82,630,0
2666669,2113080,553589,20390,9.15,1.9,700,0
2706835,2113080,593755,25010,9.29,2.04,858,0
2727193,2113080,614113,26800,9.36,2.11,920,0
2741964,2113080,628884,24830,9.41,2.16,852,0
2761148,2113080,648068,23491,9.48,2.22,806,0
2767931,2113080,654851,20085,9.5,2.25,689,0
2800019,2113080,686939,22196,9.61,2.36,762,0
2802596,2113080,689516,19418,9.62,2.37,666,0
1094522.96,5341596.08,3041823.96,13721,27.29,11.26,471,0
1094522.96,5341596.08,3041823.96,10853,27.29,11.26,372,0
1094522.96,5341596.08,3041823.96,8783,27.29,11.26,301,0
1094522.96,5341596.08,3041823.96,6083,27.29,11.26,209,0
1094522.96,5341596.08,3041823.96,5154,27.29,11.26,177,0
1094522.96,5341596.08,3041823.96,610,27.29,11.26,21,0
2804574,2113080,691494,283,9.63,2.37,10,0
1094522.96,5341596.08,3041823.96,2944,27.29,11.26,101,0
1094522.96,5341596.08,3041823.96,5606,27.29,11.26,192,0
2861314,2169820,691494,8267,9.82,2.37,284,0
2936113,2244619,691494,18912,10.08,2.37,649,0
1094522.96,5341596.08,3041823.96,28763,27.29,11.26,987,0
3074592,2383098,691494,38614,10.55,2.37,1325,0
1094522.96,5341596.08,3041823.96,41194,27.29,11.26,1414,0
1094522.96,5341596.08,3041823.96,41113,27.29,11.26,1411,0
3129621,2438127,691494,41031,10.74,2.37,1408,0
3153419,2461925,691494,41729,10.82,2.37,1432,0
1094522.96,5341596.08,3041823.96,34778,27.29,11.26,1194,0
1094522.96,5341596.08,3041823.96,28622,27.29,11.26,982,0
3231849,2500196,731653,22465,11.09,2.51,771,0
1094522.96,5341596.08,3041823.96,21888,27.29,11.26,751,0
1094522.96,5341596.08,3041823.96,21311,27.29,11.26,731,0
1094522.96,5341596.08,3041823.96,20733,27.29,11.26,712,0
1094522.96,5341596.08,3041823.96,19377,27.29,11.26,665,0
1094522.96,5341596.08,3041823.96,17685,27.29,11.26,607,0
1094522.96,5341596.08,3041823.96,15993,27.29,11.26,549,0
3331960,2582375,749585,14302,11.44,2.57,491,0
3333921,2583790,750131,12539,11.44,2.57,430,0
3339983,2587873,752110,11362,11.46,2.58,390,0
3354095,2599553,754542,11334,11.51,2.59,389,0
3356335,2601316,755019,9611,11.52,2.59,330,0
3361468,2604866,756602,8302,11.54,2.6,285,0
1094522.96,5341596.08,3041823.96,6356,27.29,11.26,218,0
3362828,2604866,757962,4410,11.54,2.6,151,0
3364051,2606005,758046,4304,11.55,2.6,148,0
3371761,2611807,759954,4540,11.57,2.61,156,0
33753,33753,3041823.96,112209.42,0.2,11.26,3376.55,0
1094522.96,5341596.08,3041823.96,6167,27.29,11.26,360,0
1094522.96,5341596.08,3041823.96,6167,27.29,11.26,360,0
1094522.96,5341596.08,3041823.96,6167,27.29,11.26,360,0
1094522.96,5341596.08,3041823.96,6167,27.29,11.26,360,0
1094522.96,5341596.08,3041823.96,6167,27.29,11.26,360,0
1094522.96,5341596.08,3041823.96,6167,27.29,11.26,360,0
76925,76925,3041823.96,6167,0.45,11.26,360,0
1094522.96,5341596.08,3041823.96,7109,27.29,11.26,415,0
1094522.96,5341596.08,3041823.96,8051,27.29,11.26,470,0
1094522.96,5341596.08,3041823.96,8993,27.29,11.26,525,0
1094522.96,5341596.08,3041823.96,9935,27.29,11.26,580,0
1094522.96,5341596.08,3041823.96,10877,27.29,11.26,635,0
1094522.96,5341596.08,3041823.96,11819,27.29,11.26,690,0
166248,166248,3041823.96,12760,0.97,11.26,745,0
1094522.96,5341596.08,3041823.96,14720,27.29,11.26,859,0
1094522.96,5341596.08,3041823.96,16680,27.29,11.26,973,0
1094522.96,5341596.08,3041823.96,18639,27.29,11.26,1088,0
1094522.96,5341596.08,3041823.96,20599,27.29,11.26,1202,0
1094522.96,5341596.08,3041823.96,22558,27.29,11.26,1316,0
1094522.96,5341596.08,3041823.96,24518,27.29,11.26,1431,0
351589,349183,2406,26477,2.05,0.01,1545,0
1094522.96,5341596.08,3041823.96,27182,27.29,11.26,1586,0
1094522.96,5341596.08,3041823.96,27888,27.29,11.26,1628,0
1094522.96,5341596.08,3041823.96,28593,27.29,11.26,1669,0
1094522.96,5341596.08,3041823.96,29298,27.29,11.26,1710,0
1094522.96,5341596.08,3041823.96,30003,27.29,11.26,1751,0
1094522.96,5341596.08,3041823.96,30708,27.29,11.26,1792,0
571482,545246,26236,31413,3.34,0.15,1833,0
1094522.96,5341596.08,3041823.96,31345,27.29,11.26,1829,0
1094522.96,5341596.08,3041823.96,31276,27.29,11.26,1825,0
1094522.96,5341596.08,3041823.96,31207,27.29,11.26,1821,0
1094522.96,5341596.08,3041823.96,31139,27.29,11.26,1817,0
1094522.96,5341596.08,3041823.96,31070,27.29,11.26,1813,0
1094522.96,5341596.08,3041823.96,31001,27.29,11.26,1809,0
788009,691393,96616,30932,4.6,0.56,1805,0
1094522.96,5341596.08,3041823.96,31605,27.29,11.26,1844,0
1094522.96,5341596.08,3041823.96,32277,27.29,11.26,1884,0
1094522.96,5341596.08,3041823.96,32950,27.29,11.26,1923,0
1094522.96,5341596.08,3041823.96,33622,27.29,11.26,1962,0
1094522.96,5341596.08,3041823.96,34295,27.29,11.26,2001,0
1094522.96,5341596.08,3041823.96,34967,27.29,11.26,2041,0
1037488,875003,162485,35640,6.05,0.95,2080,0
1094522.96,5341596.08,3041823.96,37577,27.29,11.26,2193,0
1094522.96,5341596.08,3041823.96,39513,27.29,11.26,2306,0
1094522.96,5341596.08,3041823.96,41450,27.29,11.26,2419,0
1094522.96,5341596.08,3041823.96,43387,27.29,11.26,2532,0
1094522.96,5341596.08,3041823.96,45324,27.29,11.26,2645,0
1094522.96,5341596.08,3041823.96,47260,27.29,11.26,2758,0
1381867,1106829,275038,49197,8.06,1.61,2871,0
1094522.96,5341596.08,3041823.96,48172,27.29,11.26,2811,0
1094522.96,5341596.08,3041823.96,47148,27.29,11.26,2752,0
1094522.96,5341596.08,3041823.96,46123,27.29,11.26,2692,0
1094522.96,5341596.08,3041823.96,45099,27.29,11.26,2632,0
1094522.96,5341596.08,3041823.96,44074,27.29,11.26,2572,0
1094522.96,5341596.08,3041823.96,43050,27.29,11.26,2512,0
1676045,1317075,358970,42025,9.78,2.09,2453,0
1094522.96,5341596.08,3041823.96,41819,27.29,11.26,2441,0
1094522.96,5341596.08,3041823.96,41614,27.29,11.26,2429,0
1094522.96,5341596.08,3041823.96,41408,27.29,11.26,2417,0
1094522.96,5341596.08,3041823.96,41202,27.29,11.26,2405,0
1094522.96,5341596.08,3041823.96,40996,27.29,11.26,2393,0
1094522.96,5341596.08,3041823.96,40790,27.29,11.26,2381,0
1960131,1515415,444716,40584,11.44,2.6,2369,0
1094522.96,5341596.08,3041823.96,39130,27.29,11.26,2284,0
1094522.96,5341596.08,3041823.96,37677,27.29,11.26,2199,0
1094522.96,5341596.08,3041823.96,36224,27.29,11.26,2114,0
1094522.96,5341596.08,3041823.96,34770,27.29,11.26,2029,0
1094522.96,5341596.08,3041823.96,33317,27.29,11.26,1944,0
1094522.96,5341596.08,3041823.96,31864,27.29,11.26,1860,0
2173005,1602878,570127,30411,12.68,3.33,1775,0
1094522.96,5341596.08,3041823.96,32133,27.29,11.26,1875,0
1094522.96,5341596.08,3041823.96,33856,27.29,11.26,1976,0
1094522.96,5341596.08,3041823.96,35579,27.29,11.26,2076,0
1094522.96,5341596.08,3041823.96,37302,27.29,11.26,2177,0
1094522.96,5341596.08,3041823.96,39024,27.29,11.26,2277,0
1094522.96,5341596.08,3041823.96,40747,27.29,11.26,2378,0
2470293,1802788,667505,42470,14.42,3.9,2479,0
1094522.96,5341596.08,3041823.96,45588,27.29,11.26,2661,0
1094522.96,5341596.08,3041823.96,48706,27.29,11.26,2843,0
1094522.96,5341596.08,3041823.96,51824,27.29,11.26,3024,0
1094522.96,5341596.08,3041823.96,54942,27.29,11.26,3206,0
1094522.96,5341596.08,3041823.96,58060,27.29,11.26,3388,0
1094522.96,5341596.08,3041823.96,61178,27.29,11.26,3570,0
2920363,2145095,775268,64296,17.04,4.52,3752,0
1094522.96,5341596.08,3041823.96,68220,27.29,11.26,3981,0
1094522.96,5341596.08,3041823.96,72144,27.29,11.26,4210,0
1094522.96,5341596.08,3041823.96,76069,27.29,11.26,4439,0
1094522.96,5341596.08,3041823.96,79993,27.29,11.26,4668,0
1094522.96,5341596.08,3041823.96,83917,27.29,11.26,4897,0
1094522.96,5341596.08,3041823.96,87842,27.29,11.26,5127,0
3562726,2660023,902703,91766,20.79,5.27,5356,0
1094522.96,5341596.08,3041823.96,95122,27.29,11.26,5551,0
1094522.96,5341596.08,3041823.96,98478,27.29,11.26,5747,0
1094522.96,5341596.08,3041823.96,101834,27.29,11.26,5943,0
1094522.96,5341596.08,3041823.96,105190,27.29,11.26,6139,0
1094522.96,5341596.08,3041823.96,108545,27.29,11.26,6335,0
1094522.96,5341596.08,3041823.96,111901,27.29,11.26,6531,0
4369526,3376431,993095,115257,25.5,5.8,6726,0
1094522.96,5341596.08,3041823.96,112123,27.29,11.26,6544,0
1094522.96,5341596.08,3041823.96,108989,27.29,11.26,6361,0
1094522.96,5341596.08,3041823.96,105855,27.29,11.26,6178,0
1094522.96,5341596.08,3041823.96,102722,27.29,11.26,5995,0
1094522.96,5341596.08,3041823.96,99588,27.29,11.26,5812,0
1094522.96,5341596.08,3041823.96,96454,27.29,11.26,5629,0
5022765,3912535,1119116,93320,29.31,6.53,5446,0
1094522.96,5341596.08,3041823.96,93995,27.29,11.26,5486,0
1094522.96,5341596.08,3041823.96,94669,27.29,11.26,5525,0
1094522.96,5341596.08,3041823.96,95344,27.29,11.26,5564,0
1094522.96,5341596.08,3041823.96,96019,27.29,11.26,5604,0
1094522.96,5341596.08,3041823.96,96693,27.29,11.26,5643,0
1094522.96,5341596.08,3041823.96,97368,27.29,11.26,5682,0
5709065,4507117,1250457,98043,33.32,7.3,5722,0
1094522.96,5341596.08,3041823.96,101223,27.29,11.26,5907,0
1094522.96,5341596.08,3041823.96,104403,27.29,11.26,6093,0
1094522.96,5341596.08,3041823.96,107582,27.29,11.26,6279,0
1094522.96,5341596.08,3041823.96,110762,27.29,11.26,6464,0
1094522.96,5341596.08,3041823.96,113942,27.29,11.26,6650,0
1094522.96,5341596.08,3041823.96,117122,27.29,11.26,6835,0
6551179,5079419,1567235,120302,38.23,9.15,7021,0
1094522.96,5341596.08,3041823.96,123653,27.29,11.26,7216,0
1094522.96,5341596.08,3041823.96,127004,27.29,11.26,7412,0
1094522.96,5341596.08,3041823.96,130355,27.29,11.26,7608,0
1094522.96,5341596.08,3041823.96,133706,27.29,11.26,7803,0
1094522.96,5341596.08,3041823.96,137056,27.29,11.26,7999,0
1094522.96,5341596.08,3041823.96,140407,27.29,11.26,8194,0
7557487,5772599,1909411,143758,44.11,11.14,8390,0
1094522.96,5341596.08,3041823.96,144198,27.29,11.26,8415,0
1094522.96,5341596.08,3041823.96,144638,27.29,11.26,8441,0
1094522.96,5341596.08,3041823.96,145078,27.29,11.26,8467,0
1094522.96,5341596.08,3041823.96,145517,27.29,11.26,8492,0
1094522.96,5341596.08,3041823.96,145957,27.29,11.26,8518,0
1094522.96,5341596.08,3041823.96,146397,27.29,11.26,8544,0
8585344,6282738,2444976,146837,50.1,14.27,8569,0
1094522.96,5341596.08,3041823.96,146184,27.29,11.26,8531,0
1094522.96,5341596.08,3041823.96,145532,27.29,11.26,8493,0
1094522.96,5341596.08,3041823.96,144880,27.29,11.26,8455,0
1094522.96,5341596.08,3041823.96,144227,27.29,11.26,8417,0
1094522.96,5341596.08,3041823.96,143575,27.29,11.26,8379,0
1094522.96,5341596.08,3041823.96,142923,27.29,11.26,8341,0
9581236,6774245,3047017,142270,55.92,17.78,8303,0
1094522.96,5341596.08,3041823.96,145726,27.29,11.26,8505,0
1094522.96,5341596.08,3041823.96,149182,27.29,11.26,8706,0
1094522.96,5341596.08,3041823.96,152638,27.29,11.26,8908,0
1094522.96,5341596.08,3041823.96,156093,27.29,11.26,9110,0
1094522.96,5341596.08,3041823.96,159549,27.29,11.26,9311,0
1094522.96,5341596.08,3041823.96,163005,27.29,11.26,9513,0
10746461,7349044,3784856,166461,62.72,22.09,9715,0
1094522.96,5341596.08,3041823.96,176182,27.29,11.26,10282,0
1094522.96,5341596.08,3041823.96,185903,27.29,11.26,10849,0
1094522.96,5341596.08,3041823.96,195625,27.29,11.26,11417,0
1094522.96,5341596.08,3041823.96,205346,27.29,11.26,11984,0
1094522.96,5341596.08,3041823.96,215067,27.29,11.26,12551,0
1094522.96,5341596.08,3041823.96,224788,27.29,11.26,13119,0
12388028,8358090,4465846,234510,72.3,26.06,13686,0
1094522.96,5341596.08,3041823.96,229723,27.29,11.26,13407,0
1094522.96,5341596.08,3041823.96,224936,27.29,11.26,13127,0
1094522.96,5341596.08,3041823.96,220149,27.29,11.26,12848,0
1094522.96,5341596.08,3041823.96,215362,27.29,11.26,12569,0
1094522.96,5341596.08,3041823.96,210575,27.29,11.26,12289,0
1094522.96,5341596.08,3041823.96,205788,27.29,11.26,12010,0
13795034,9100505,5150507,201001,80.51,30.06,11731,0
1094522.96,5341596.08,3041823.96,201369,27.29,11.26,11752,0
1094522.96,5341596.08,3041823.96,201738,27.29,11.26,11774,0
1094522.96,5341596.08,3041823.96,202107,27.29,11.26,11795,0
1094522.96,5341596.08,3041823.96,202475,27.29,11.26,11817,0
1094522.96,5341596.08,3041823.96,202844,27.29,11.26,11838,0
1094522.96,5341596.08,3041823.96,203213,27.29,11.26,11860,0
15220102,9918928,5839986,203581,88.83,34.08,11881,0
1094522.96,5341596.08,3041823.96,204470,27.29,11.26,11933,0
1094522.96,5341596.08,3041823.96,205359,27.29,11.26,11985,0
1094522.96,5341596.08,3041823.96,206247,27.29,11.26,12037,0
1094522.96,5341596.08,3041823.96,207136,27.29,11.26,12089,0
1094522.96,5341596.08,3041823.96,208025,27.29,11.26,12140,0
1094522.96,5341596.08,3041823.96,208913,27.29,11.26,12192,0
16688717,10860991,6497061,209802,97.4,37.92,12244,0
1094522.96,5341596.08,3041823.96,193932,27.29,11.26,11318,0
16886137,10984399,6580763,178062,98.55,38.41,10392,0
1118,1118,3041823.96,112209.42,0.39,11.26,3376.55,0
1094522.96,5341596.08,3041823.96,69,27.29,11.26,242,0
1094522.96,5341596.08,3041823.96,69,27.29,11.26,242,0
1094522.96,5341596.08,3041823.96,69,27.29,11.26,242,0
1094522.96,5341596.08,3041823.96,69,27.29,11.26,242,0
1094522.96,5341596.08,3041823.96,69,27.29,11.26,242,0
1094522.96,5341596.08,3041823.96,69,27.29,11.26,242,0
1094522.96,5341596.08,3041823.96,69,27.29,11.26,242,0
1672,1672,3041823.96,69,0.59,11.26,242,0
1094522.96,5341596.08,3041823.96,84,27.29,11.26,294,0
1094522.96,5341596.08,3041823.96,100,27.29,11.26,350,0
1094522.96,5341596.08,3041823.96,115,27.29,11.26,403,0
1094522.96,5341596.08,3041823.96,130,27.29,11.26,455,0
1094522.96,5341596.08,3041823.96,145,27.29,11.26,508,0
2726,2454,272,160,0.95,0.1,560,0
1094522.96,5341596.08,3041823.96,186,27.29,11.26,652,0
1094522.96,5341596.08,3041823.96,196,27.29,11.26,687,0
1094522.96,5341596.08,3041823.96,206,27.29,11.26,722,0
1094522.96,5341596.08,3041823.96,217,27.29,11.26,760,0
1094522.96,5341596.08,3041823.96,227,27.29,11.26,795,0
1094522.96,5341596.08,3041823.96,237,27.29,11.26,830,0
4457,3432,1025,247,1.56,0.36,865,0
1094522.96,5341596.08,3041823.96,266,27.29,11.26,932,0
1094522.96,5341596.08,3041823.96,285,27.29,11.26,998,0
1094522.96,5341596.08,3041823.96,304,27.29,11.26,1065,0
1094522.96,5341596.08,3041823.96,323,27.29,11.26,1131,0
1094522.96,5341596.08,3041823.96,341,27.29,11.26,1194,0
1094522.96,5341596.08,3041823.96,360,27.29,11.26,1261,0
1094522.96,5341596.08,3041823.96,379,27.29,11.26,1328,0
1094522.96,5341596.08,3041823.96,379,27.29,11.26,1328,0
1094522.96,5341596.08,3041823.96,379,27.29,11.26,1328,0
1094522.96,5341596.08,3041823.96,379,27.29,11.26,1328,0
1094522.96,5341596.08,3041823.96,379,27.29,11.26,1328,0
1094522.96,5341596.08,3041823.96,379,27.29,11.26,1328,0
1094522.96,5341596.08,3041823.96,379,27.29,11.26,1328,0
9765,7343,2422,379,3.42,0.85,1328,0
1094522.96,5341596.08,3041823.96,447,27.29,11.26,1566,0
1094522.96,5341596.08,3041823.96,516,27.29,11.26,1807,0
1094522.96,5341596.08,3041823.96,584,27.29,11.26,2046,0
1094522.96,5341596.08,3041823.96,652,27.29,11.26,2284,0
1094522.96,5341596.08,3041823.96,721,27.29,11.26,2525,0
1094522.96,5341596.08,3041823.96,789,27.29,11.26,2764,0
15767,12133,3634,857,5.52,1.27,3002,0
1094522.96,5341596.08,3041823.96,877,27.29,11.26,3072,0
1094522.96,5341596.08,3041823.96,896,27.29,11.26,3138,0
1094522.96,5341596.08,3041823.96,915,27.29,11.26,3205,0
1094522.96,5341596.08,3041823.96,934,27.29,11.26,3272,0
1094522.96,5341596.08,3041823.96,953,27.29,11.26,3338,0
1094522.96,5341596.08,3041823.96,972,27.29,11.26,3405,0
22707,17564,5143,991,7.95,1.8,3471,0
1094522.96,5341596.08,3041823.96,976,27.29,11.26,3419,0
1094522.96,5341596.08,3041823.96,961,27.29,11.26,3366,0
1094522.96,5341596.08,3041823.96,946,27.29,11.26,3314,0
1094522.96,5341596.08,3041823.96,932,27.29,11.26,3265,0
1094522.96,5341596.08,3041823.96,917,27.29,11.26,3212,0
1094522.96,5341596.08,3041823.96,902,27.29,11.26,3159,0
28913,21192,7721,887,10.13,2.7,3107,0
1094522.96,5341596.08,3041823.96,909,27.29,11.26,3184,0
1094522.96,5341596.08,3041823.96,931,27.29,11.26,3261,0
1094522.96,5341596.08,3041823.96,954,27.29,11.26,3342,0
1094522.96,5341596.08,3041823.96,976,27.29,11.26,3419,0
1094522.96,5341596.08,3041823.96,998,27.29,11.26,3496,0
1094522.96,5341596.08,3041823.96,1021,27.29,11.26,3576,0
1094522.96,5341596.08,3041823.96,1043,27.29,11.26,3653,0
37258,24679,12579,1043,13.05,4.41,3653,0
1094522.96,5341596.08,3041823.96,1060,27.29,11.26,3713,0
1094522.96,5341596.08,3041823.96,1076,27.29,11.26,3769,0
1094522.96,5341596.08,3041823.96,1093,27.29,11.26,3828,0
1094522.96,5341596.08,3041823.96,1109,27.29,11.26,3885,0
1094522.96,5341596.08,3041823.96,1126,27.29,11.26,3944,0
44210,26584,17626,1142,15.49,6.17,4000,0
1094522.96,5341596.08,3041823.96,1170,27.29,11.26,4098,0
1094522.96,5341596.08,3041823.96,1182,27.29,11.26,4140,0
1094522.96,5341596.08,3041823.96,1193,27.29,11.26,4179,0
1094522.96,5341596.08,3041823.96,1204,27.29,11.26,4217,0
1094522.96,5341596.08,3041823.96,1216,27.29,11.26,4259,0
1094522.96,5341596.08,3041823.96,1227,27.29,11.26,4298,0
52881,32071,20810,1239,18.52,7.29,4340,0
1094522.96,5341596.08,3041823.96,1226,27.29,11.26,4294,0
1094522.96,5341596.08,3041823.96,1213,27.29,11.26,4249,0
1094522.96,5341596.08,3041823.96,1200,27.29,11.26,4203,0
1094522.96,5341596.08,3041823.96,1187,27.29,11.26,4158,0
1094522.96,5341596.08,3041823.96,1174,27.29,11.26,4112,0
1094522.96,5341596.08,3041823.96,1161,27.29,11.26,4067,0
60916,37070,23846,1148,21.34,8.35,4021,0
1094522.96,5341596.08,3041823.96,1123,27.29,11.26,3934,0
1094522.96,5341596.08,3041823.96,1099,27.29,11.26,3850,0
1094522.96,5341596.08,3041823.96,1075,27.29,11.26,3765,0
1094522.96,5341596.08,3041823.96,1050,27.29,11.26,3678,0
1094522.96,5341596.08,3041823.96,1026,27.29,11.26,3594,0
1094522.96,5341596.08,3041823.96,1001,27.29,11.26,3506,0
67755,41364,26391,977,23.73,9.24,3422,0
1094522.96,5341596.08,3041823.96,997,27.29,11.26,3492,0
1094522.96,5341596.08,3041823.96,1017,27.29,11.26,3562,0
1094522.96,5341596.08,3041823.96,1037,27.29,11.26,3632,0
1094522.96,5341596.08,3041823.96,1057,27.29,11.26,3702,0
1094522.96,5341596.08,3041823.96,1078,27.29,11.26,3776,0
1094522.96,5341596.08,3041823.96,1098,27.29,11.26,3846,0
75580,43941,31639,1118,26.47,11.08,3916,0
1094522.96,5341596.08,3041823.96,1063,27.29,11.26,3723,0
1094522.96,5341596.08,3041823.96,1009,27.29,11.26,3534,0
1094522.96,5341596.08,3041823.96,954,27.29,11.26,3342,0
1094522.96,5341596.08,3041823.96,900,27.29,11.26,3152,0
1094522.96,5341596.08,3041823.96,845,27.29,11.26,2960,0
1094522.96,5341596.08,3041823.96,791,27.29,11.26,2771,0
80734,45104,35630,736,28.28,12.48,2578,0
1094522.96,5341596.08,3041823.96,752,27.29,11.26,2634,0
1094522.96,5341596.08,3041823.96,767,27.29,11.26,2687,0
1094522.96,5341596.08,3041823.96,782,27.29,11.26,2739,0
1094522.96,5341596.08,3041823.96,798,27.29,11.26,2795,0
1094522.96,5341596.08,3041823.96,813,27.29,11.26,2848,0
