,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
16789,Mauritania,MRT,24/06/2021,1094522.96,5341596.08,3041823.96,10360,27.29,11.26,2228,"Oxford/AstraZeneca, Sinopharm/Beijing"
16790,Mauritania,MRT,25/06/2021,1094522.96,5341596.08,3041823.96,9079,27.29,11.26,1953,"Oxford/AstraZeneca, Sinopharm/Beijing"
16791,Mauritania,MRT,26/06/2021,1094522.96,5341596.08,3041823.96,7798,27.29,11.26,1677,"Oxford/AstraZeneca, Sinopharm/Beijing"
16792,Mauritania,MRT,27/06/2021,1094522.96,5341596.08,3041823.96,6517,27.29,11.26,1402,"Oxford/AstraZeneca, Sinopharm/Beijing"
16793,Mauritania,MRT,28/06/2021,1094522.96,5341596.08,3041823.96,5236,27.29,11.26,1126,"Oxford/AstraZeneca, Sinopharm/Beijing"
16794,Mauritania,MRT,29/06/2021,1094522.96,5341596.08,3041823.96,3955,27.29,11.26,851,"Oxford/AstraZeneca, Sinopharm/Beijing"
16795,Mauritania,MRT,30/06/2021,161082,152224,8858,2674,3.46,0.19,575,"Oxford/AstraZeneca, Sinopharm/Beijing"
16796,Mauritania,MRT,1/07/2021,1094522.96,5341596.08,3041823.96,2597,27.29,11.26,559,"Oxford/AstraZeneca, Sinopharm/Beijing"
16797,Mauritania,MRT,2/07/2021,1094522.96,5341596.08,3041823.96,2519,27.29,11.26,542,"Oxford/AstraZeneca, Sinopharm/Beijing"
16798,Mauritania,MRT,3/07/2021,1094522.96,5341596.08,3041823.96,2441,27.29,11.26,525,"Oxford/AstraZeneca, Sinopharm/Beijing"
16799,Mauritania,MRT,4/07/2021,1094522.96,5341596.08,3041823.96,2363,27.29,11.26,508,"Oxford/AstraZeneca, Sinopharm/Beijing"
16800,Mauritania,MRT,5/07/2021,171733,160481,11252,2286,3.69,0.24,492,"Oxford/AstraZeneca, Sinopharm/Beijing"
16801,Mauritius,MUS,25/01/2021,0,0,3041823.96,112209.42,0,11.26,3376.55,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16802,Mauritius,MUS,26/01/2021,1094522.96,5341596.08,3041823.96,30,27.29,11.26,24,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16803,Mauritius,MUS,27/01/2021,1094522.96,5341596.08,3041823.96,30,27.29,11.26,24,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16804,Mauritius,MUS,28/01/2021,1094522.96,5341596.08,3041823.96,30,27.29,11.26,24,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16805,Mauritius,MUS,29/01/2021,1094522.96,5341596.08,3041823.96,30,27.29,11.26,24,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16806,Mauritius,MUS,30/01/2021,1094522.96,5341596.08,3041823.96,30,27.29,11.26,24,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16807,Mauritius,MUS,31/01/2021,1094522.96,5341596.08,3041823.96,30,27.29,11.26,24,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16808,Mauritius,MUS,1/02/2021,207,207,3041823.96,30,0.02,11.26,24,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16809,Mauritius,MUS,2/02/2021,1094522.96,5341596.08,3041823.96,58,27.29,11.26,46,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16810,Mauritius,MUS,3/02/2021,1094522.96,5341596.08,3041823.96,86,27.29,11.26,68,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16811,Mauritius,MUS,4/02/2021,1094522.96,5341596.08,3041823.96,114,27.29,11.26,90,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16812,Mauritius,MUS,5/02/2021,1094522.96,5341596.08,3041823.96,143,27.29,11.26,112,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16813,Mauritius,MUS,6/02/2021,1094522.96,5341596.08,3041823.96,171,27.29,11.26,134,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16814,Mauritius,MUS,7/02/2021,1094522.96,5341596.08,3041823.96,199,27.29,11.26,156,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16815,Mauritius,MUS,8/02/2021,1094522.96,5341596.08,3041823.96,227,27.29,11.26,178,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16816,Mauritius,MUS,9/02/2021,1094522.96,5341596.08,3041823.96,227,27.29,11.26,178,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16817,Mauritius,MUS,10/02/2021,1094522.96,5341596.08,3041823.96,227,27.29,11.26,178,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16818,Mauritius,MUS,11/02/2021,1094522.96,5341596.08,3041823.96,227,27.29,11.26,178,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16819,Mauritius,MUS,12/02/2021,1094522.96,5341596.08,3041823.96,227,27.29,11.26,178,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16820,Mauritius,MUS,13/02/2021,1094522.96,5341596.08,3041823.96,227,27.29,11.26,178,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16821,Mauritius,MUS,14/02/2021,1094522.96,5341596.08,3041823.96,227,27.29,11.26,178,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16822,Mauritius,MUS,15/02/2021,1094522.96,5341596.08,3041823.96,227,27.29,11.26,178,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16823,Mauritius,MUS,16/02/2021,1094522.96,5341596.08,3041823.96,227,27.29,11.26,178,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16824,Mauritius,MUS,17/02/2021,3843,3843,3041823.96,227,0.3,11.26,178,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16825,Mauritius,MUS,18/02/2021,1094522.96,5341596.08,3041823.96,658,27.29,11.26,517,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16826,Mauritius,MUS,19/02/2021,1094522.96,5341596.08,3041823.96,1089,27.29,11.26,856,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16827,Mauritius,MUS,20/02/2021,1094522.96,5341596.08,3041823.96,1519,27.29,11.26,1194,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16828,Mauritius,MUS,21/02/2021,1094522.96,5341596.08,3041823.96,1950,27.29,11.26,1533,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16829,Mauritius,MUS,22/02/2021,1094522.96,5341596.08,3041823.96,2381,27.29,11.26,1872,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16830,Mauritius,MUS,23/02/2021,1094522.96,5341596.08,3041823.96,2812,27.29,11.26,2211,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16831,Mauritius,MUS,24/02/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16832,Mauritius,MUS,25/02/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16833,Mauritius,MUS,26/02/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16834,Mauritius,MUS,27/02/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16835,Mauritius,MUS,28/02/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16836,Mauritius,MUS,1/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16837,Mauritius,MUS,2/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16838,Mauritius,MUS,3/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16839,Mauritius,MUS,4/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16840,Mauritius,MUS,5/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16841,Mauritius,MUS,6/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16842,Mauritius,MUS,7/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16843,Mauritius,MUS,8/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16844,Mauritius,MUS,9/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16845,Mauritius,MUS,10/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16846,Mauritius,MUS,11/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16847,Mauritius,MUS,12/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16848,Mauritius,MUS,13/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16849,Mauritius,MUS,14/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16850,Mauritius,MUS,15/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16851,Mauritius,MUS,16/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16852,Mauritius,MUS,17/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16853,Mauritius,MUS,18/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16854,Mauritius,MUS,19/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16855,Mauritius,MUS,20/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16856,Mauritius,MUS,21/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16857,Mauritius,MUS,22/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16858,Mauritius,MUS,23/03/2021,1094522.96,5341596.08,3041823.96,3242,27.29,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16859,Mauritius,MUS,24/03/2021,117323,117323,3041823.96,3242,9.23,11.26,2549,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16860,Mauritius,MUS,25/03/2021,1094522.96,5341596.08,3041823.96,3080,27.29,11.26,2422,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16861,Mauritius,MUS,26/03/2021,1094522.96,5341596.08,3041823.96,2918,27.29,11.26,2294,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16862,Mauritius,MUS,27/03/2021,1094522.96,5341596.08,3041823.96,2756,27.29,11.26,2167,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16863,Mauritius,MUS,28/03/2021,1094522.96,5341596.08,3041823.96,2594,27.29,11.26,2040,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16864,Mauritius,MUS,29/03/2021,1094522.96,5341596.08,3041823.96,2433,27.29,11.26,1913,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16865,Mauritius,MUS,30/03/2021,1094522.96,5341596.08,3041823.96,2271,27.29,11.26,1786,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16866,Mauritius,MUS,31/03/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16867,Mauritius,MUS,1/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16868,Mauritius,MUS,2/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16869,Mauritius,MUS,3/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16870,Mauritius,MUS,4/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16871,Mauritius,MUS,5/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16872,Mauritius,MUS,6/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16873,Mauritius,MUS,7/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16874,Mauritius,MUS,8/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16875,Mauritius,MUS,9/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16876,Mauritius,MUS,10/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16877,Mauritius,MUS,11/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16878,Mauritius,MUS,12/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16879,Mauritius,MUS,13/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16880,Mauritius,MUS,14/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16881,Mauritius,MUS,15/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16882,Mauritius,MUS,16/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16883,Mauritius,MUS,17/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16884,Mauritius,MUS,18/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16885,Mauritius,MUS,19/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16886,Mauritius,MUS,20/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16887,Mauritius,MUS,21/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16888,Mauritius,MUS,22/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16889,Mauritius,MUS,23/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16890,Mauritius,MUS,24/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16891,Mauritius,MUS,25/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16892,Mauritius,MUS,26/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16893,Mauritius,MUS,27/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16894,Mauritius,MUS,28/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16895,Mauritius,MUS,29/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16896,Mauritius,MUS,30/04/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16897,Mauritius,MUS,1/05/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16898,Mauritius,MUS,2/05/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16899,Mauritius,MUS,3/05/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16900,Mauritius,MUS,4/05/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16901,Mauritius,MUS,5/05/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16902,Mauritius,MUS,6/05/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16903,Mauritius,MUS,7/05/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16904,Mauritius,MUS,8/05/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16905,Mauritius,MUS,9/05/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16906,Mauritius,MUS,10/05/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16907,Mauritius,MUS,11/05/2021,1094522.96,5341596.08,3041823.96,2109,27.29,11.26,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16908,Mauritius,MUS,12/05/2021,220646,212182,8464,2109,17.35,0.67,1658,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16909,Mauritius,MUS,13/05/2021,1094522.96,5341596.08,3041823.96,3162,27.29,11.26,2486,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16910,Mauritius,MUS,14/05/2021,1094522.96,5341596.08,3041823.96,4215,27.29,11.26,3314,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16911,Mauritius,MUS,15/05/2021,1094522.96,5341596.08,3041823.96,5269,27.29,11.26,4143,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16912,Mauritius,MUS,16/05/2021,1094522.96,5341596.08,3041823.96,6322,27.29,11.26,4971,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16913,Mauritius,MUS,17/05/2021,1094522.96,5341596.08,3041823.96,7375,27.29,11.26,5799,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16914,Mauritius,MUS,18/05/2021,1094522.96,5341596.08,3041823.96,8429,27.29,11.26,6628,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16915,Mauritius,MUS,19/05/2021,1094522.96,5341596.08,3041823.96,9482,27.29,11.26,7456,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16916,Mauritius,MUS,20/05/2021,1094522.96,5341596.08,3041823.96,9482,27.29,11.26,7456,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16917,Mauritius,MUS,21/05/2021,1094522.96,5341596.08,3041823.96,9482,27.29,11.26,7456,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16918,Mauritius,MUS,22/05/2021,1094522.96,5341596.08,3041823.96,9482,27.29,11.26,7456,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16919,Mauritius,MUS,23/05/2021,1094522.96,5341596.08,3041823.96,9482,27.29,11.26,7456,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16920,Mauritius,MUS,24/05/2021,1094522.96,5341596.08,3041823.96,9482,27.29,11.26,7456,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16921,Mauritius,MUS,25/05/2021,1094522.96,5341596.08,3041823.96,9482,27.29,11.26,7456,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16922,Mauritius,MUS,26/05/2021,1094522.96,5341596.08,3041823.96,9482,27.29,11.26,7456,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16923,Mauritius,MUS,27/05/2021,1094522.96,5341596.08,3041823.96,9482,27.29,11.26,7456,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16924,Mauritius,MUS,28/05/2021,1094522.96,5341596.08,3041823.96,9482,27.29,11.26,7456,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16925,Mauritius,MUS,29/05/2021,1094522.96,5341596.08,3041823.96,9482,27.29,11.26,7456,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16926,Mauritius,MUS,30/05/2021,1094522.96,5341596.08,3041823.96,9482,27.29,11.26,7456,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16927,Mauritius,MUS,31/05/2021,400801,232673,168128,9482,31.52,13.22,7456,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16928,Mauritius,MUS,1/06/2021,1094522.96,5341596.08,3041823.96,9099,27.29,11.26,7155,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16929,Mauritius,MUS,2/06/2021,1094522.96,5341596.08,3041823.96,8717,27.29,11.26,6854,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16930,Mauritius,MUS,3/06/2021,1094522.96,5341596.08,3041823.96,8335,27.29,11.26,6554,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16931,Mauritius,MUS,4/06/2021,1094522.96,5341596.08,3041823.96,7952,27.29,11.26,6253,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16932,Mauritius,MUS,5/06/2021,1094522.96,5341596.08,3041823.96,7570,27.29,11.26,5952,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16933,Mauritius,MUS,6/06/2021,1094522.96,5341596.08,3041823.96,7188,27.29,11.26,5652,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16934,Mauritius,MUS,7/06/2021,1094522.96,5341596.08,3041823.96,6805,27.29,11.26,5351,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16935,Mauritius,MUS,8/06/2021,455242,247673,207569,6805,35.8,16.32,5351,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16936,Mauritius,MUS,9/06/2021,1094522.96,5341596.08,3041823.96,7543,27.29,11.26,5931,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16937,Mauritius,MUS,10/06/2021,1094522.96,5341596.08,3041823.96,8280,27.29,11.26,6511,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16938,Mauritius,MUS,11/06/2021,1094522.96,5341596.08,3041823.96,9018,27.29,11.26,7091,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16939,Mauritius,MUS,12/06/2021,1094522.96,5341596.08,3041823.96,9756,27.29,11.26,7671,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16940,Mauritius,MUS,13/06/2021,1094522.96,5341596.08,3041823.96,10493,27.29,11.26,8251,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16941,Mauritius,MUS,14/06/2021,1094522.96,5341596.08,3041823.96,11231,27.29,11.26,8831,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16942,Mauritius,MUS,15/06/2021,1094522.96,5341596.08,3041823.96,11968,27.29,11.26,9411,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16943,Mauritius,MUS,16/06/2021,1094522.96,5341596.08,3041823.96,11968,27.29,11.26,9411,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16944,Mauritius,MUS,17/06/2021,1094522.96,5341596.08,3041823.96,11968,27.29,11.26,9411,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16945,Mauritius,MUS,18/06/2021,1094522.96,5341596.08,3041823.96,11968,27.29,11.26,9411,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16946,Mauritius,MUS,19/06/2021,1094522.96,5341596.08,3041823.96,11968,27.29,11.26,9411,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16947,Mauritius,MUS,20/06/2021,598863,380362,218501,11968,47.09,17.18,9411,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16948,Mauritius,MUS,21/06/2021,1094522.96,5341596.08,3041823.96,14119,27.29,11.26,11102,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16949,Mauritius,MUS,22/06/2021,1094522.96,5341596.08,3041823.96,16269,27.29,11.26,12792,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16950,Mauritius,MUS,23/06/2021,1094522.96,5341596.08,3041823.96,18420,27.29,11.26,14484,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16951,Mauritius,MUS,24/06/2021,706948,486034,220914,20570,55.59,17.37,16174,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
16952,Mexico,MEX,24/12/2020,2924,2924,3041823.96,112209.42,0,11.26,3376.55,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
16953,Mexico,MEX,25/12/2020,1094522.96,5341596.08,3041823.96,1300,27.29,11.26,10,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
